srNo,sys_gUid,uniqueId,createdBy,createdDate,lastUpdatedBy,lastUpdatedDate,streetNameFrom,streetNameTo,routeName,mileMarkerStart,mileMarkerEnd,plannedStartDate,plannedEndDate,closureStatus,actualStartDate,actualEndDate,imageUrl,imageName/Description
195,ConstructionClosure-d08126d1-9269-40d7-b6cb-d9756af214f9,5e2b24885aed8500514e9a8e,jpruitt@navjoyinc.com.gwv,2020-01-24T17:08:24.106Z,anazarian@navjoyinc.com.gwv,2020-01-27T21:56:02.042Z,Fairfax Ln,Steele St,Belleview Ave,,,1/27/2020 11:00,1/27/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/3120b797-4ce4-4a09-9d58-ce981ccf3bf4image.jpg,Westbound / Lane Closed Left
195,ConstructionClosure-d08126d1-9269-40d7-b6cb-d9756af214f9,5e2b24885aed8500514e9a8e,jpruitt@navjoyinc.com.gwv,2020-01-24T17:08:24.106Z,anazarian@navjoyinc.com.gwv,2020-01-27T21:56:02.042Z,Fairfax Ln,Steele St,Belleview Ave,,,1/27/2020 11:00,1/27/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/3e23768b-3488-4f3d-85db-6f8d04526ca1image.jpg,Westbound / Flashing Arrow Board
195,ConstructionClosure-d08126d1-9269-40d7-b6cb-d9756af214f9,5e2b24885aed8500514e9a8e,jpruitt@navjoyinc.com.gwv,2020-01-24T17:08:24.106Z,anazarian@navjoyinc.com.gwv,2020-01-27T21:56:02.042Z,Fairfax Ln,Steele St,Belleview Ave,,,1/27/2020 11:00,1/27/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/ff331370-5331-4c14-b9b0-460cb44442deimage.jpg,Westbound / End of Closure
195,ConstructionClosure-d08126d1-9269-40d7-b6cb-d9756af214f9,5e2b24885aed8500514e9a8e,jpruitt@navjoyinc.com.gwv,2020-01-24T17:08:24.106Z,anazarian@navjoyinc.com.gwv,2020-01-27T21:56:02.042Z,Fairfax Ln,Steele St,Belleview Ave,,,1/27/2020 11:00,1/27/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/4b27ff98-c85e-4316-8ca7-7db8ddf2ef96image.jpg,Westbound / End Fines Double in Work Zone
196,ConstructionClosure-f237f3de-fa91-4937-9222-cf5cd8dd9967,5e32fd26ee1444003b98ad14,jpruitt@navjoyinc.com.gwv,2020-01-30T15:58:30.791Z,jpruitt@navjoyinc.com.gwv,2020-01-30T22:04:53.745Z,Albion St,Steele St,Belleview Ave,,,1/30/2020 11:00,1/30/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/66a65d05-eb86-4189-982c-7a8a84f410ecimage.jpg,Westbound / Road work ahead
196,ConstructionClosure-f237f3de-fa91-4937-9222-cf5cd8dd9967,5e32fd26ee1444003b98ad14,jpruitt@navjoyinc.com.gwv,2020-01-30T15:58:30.791Z,jpruitt@navjoyinc.com.gwv,2020-01-30T22:04:53.745Z,Albion St,Steele St,Belleview Ave,,,1/30/2020 11:00,1/30/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/edaf752b-170c-40a0-9a83-e51edeaf20afimage.jpg,Westbound / Speed Limit 35
196,ConstructionClosure-f237f3de-fa91-4937-9222-cf5cd8dd9967,5e32fd26ee1444003b98ad14,jpruitt@navjoyinc.com.gwv,2020-01-30T15:58:30.791Z,jpruitt@navjoyinc.com.gwv,2020-01-30T22:04:53.745Z,Albion St,Steele St,Belleview Ave,,,1/30/2020 11:00,1/30/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/4cdb05f3-187a-452f-b2fb-d5e25432499eimage.jpg,Westbound / Left lane closed ahead
196,ConstructionClosure-f237f3de-fa91-4937-9222-cf5cd8dd9967,5e32fd26ee1444003b98ad14,jpruitt@navjoyinc.com.gwv,2020-01-30T15:58:30.791Z,jpruitt@navjoyinc.com.gwv,2020-01-30T22:04:53.745Z,Albion St,Steele St,Belleview Ave,,,1/30/2020 11:00,1/30/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/5667eb31-ffb1-4cfe-a16a-2e1ce0068431image.jpg,Westbound / Lane ends left
196,ConstructionClosure-f237f3de-fa91-4937-9222-cf5cd8dd9967,5e32fd26ee1444003b98ad14,jpruitt@navjoyinc.com.gwv,2020-01-30T15:58:30.791Z,jpruitt@navjoyinc.com.gwv,2020-01-30T22:04:53.745Z,Albion St,Steele St,Belleview Ave,,,1/30/2020 11:00,1/30/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/ca70aa0d-7870-489f-80f9-4cf8d73ea364image.jpg,Westbound / Start of closure
196,ConstructionClosure-f237f3de-fa91-4937-9222-cf5cd8dd9967,5e32fd26ee1444003b98ad14,jpruitt@navjoyinc.com.gwv,2020-01-30T15:58:30.791Z,jpruitt@navjoyinc.com.gwv,2020-01-30T22:04:53.745Z,Albion St,Steele St,Belleview Ave,,,1/30/2020 11:00,1/30/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/6ec793ac-0845-4b44-92b2-b447f9d6b820image.jpg,Westbound / Flashing arrow board
196,ConstructionClosure-f237f3de-fa91-4937-9222-cf5cd8dd9967,5e32fd26ee1444003b98ad14,jpruitt@navjoyinc.com.gwv,2020-01-30T15:58:30.791Z,jpruitt@navjoyinc.com.gwv,2020-01-30T22:04:53.745Z,Albion St,Steele St,Belleview Ave,,,1/30/2020 11:00,1/30/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/97acd1b0-bb8e-4d1d-86d9-332e927a1a85image.jpg,Westbound / Road work ahead
196,ConstructionClosure-f237f3de-fa91-4937-9222-cf5cd8dd9967,5e32fd26ee1444003b98ad14,jpruitt@navjoyinc.com.gwv,2020-01-30T15:58:30.791Z,jpruitt@navjoyinc.com.gwv,2020-01-30T22:04:53.745Z,Albion St,Steele St,Belleview Ave,,,1/30/2020 11:00,1/30/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/19368693-9e4f-45f7-a95e-7f2cef78d308image.jpg,Westbound / End of closure
196,ConstructionClosure-f237f3de-fa91-4937-9222-cf5cd8dd9967,5e32fd26ee1444003b98ad14,jpruitt@navjoyinc.com.gwv,2020-01-30T15:58:30.791Z,jpruitt@navjoyinc.com.gwv,2020-01-30T22:04:53.745Z,Albion St,Steele St,Belleview Ave,,,1/30/2020 11:00,1/30/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/9ffc56a5-3906-46fc-a02e-cd101531f655image.jpg,Westbound / End fines double in work zone
197,ConstructionClosure-4a1a2fdc-2a02-4c73-ac7d-6025f7bab70c,5e3c3158bee8110051d52bd7,jpruitt@navjoyinc.com.gwv,2020-02-06T15:31:36.922Z,jpruitt@navjoyinc.com.gwv,2020-02-06T21:06:34.636Z,Cherry Hills Farm Dr,Jackson Pl,Belleview Ave,,,2/6/2020 11:00,2/6/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/68ea46a6-2455-47ed-a974-d176bcfe972fimage.jpg,Eastbound / Road work ahead
197,ConstructionClosure-4a1a2fdc-2a02-4c73-ac7d-6025f7bab70c,5e3c3158bee8110051d52bd7,jpruitt@navjoyinc.com.gwv,2020-02-06T15:31:36.922Z,jpruitt@navjoyinc.com.gwv,2020-02-06T21:06:34.636Z,Cherry Hills Farm Dr,Jackson Pl,Belleview Ave,,,2/6/2020 11:00,2/6/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/35d46901-70f7-4281-8814-943dd510df53image.jpg,Eastbound / Begin fines double in work zone
197,ConstructionClosure-4a1a2fdc-2a02-4c73-ac7d-6025f7bab70c,5e3c3158bee8110051d52bd7,jpruitt@navjoyinc.com.gwv,2020-02-06T15:31:36.922Z,jpruitt@navjoyinc.com.gwv,2020-02-06T21:06:34.636Z,Cherry Hills Farm Dr,Jackson Pl,Belleview Ave,,,2/6/2020 11:00,2/6/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/1db81363-f935-423c-9cda-cfac761c7310image.jpg,Eastbound / Speed Limit 35
197,ConstructionClosure-4a1a2fdc-2a02-4c73-ac7d-6025f7bab70c,5e3c3158bee8110051d52bd7,jpruitt@navjoyinc.com.gwv,2020-02-06T15:31:36.922Z,jpruitt@navjoyinc.com.gwv,2020-02-06T21:06:34.636Z,Cherry Hills Farm Dr,Jackson Pl,Belleview Ave,,,2/6/2020 11:00,2/6/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/7c140e23-9cbb-422b-a2c0-b24eec26547bimage.jpg,Eastbound / Left lane closed ahead
197,ConstructionClosure-4a1a2fdc-2a02-4c73-ac7d-6025f7bab70c,5e3c3158bee8110051d52bd7,jpruitt@navjoyinc.com.gwv,2020-02-06T15:31:36.922Z,jpruitt@navjoyinc.com.gwv,2020-02-06T21:06:34.636Z,Cherry Hills Farm Dr,Jackson Pl,Belleview Ave,,,2/6/2020 11:00,2/6/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/b34b2d8a-180d-4790-89f2-0b6629dcb5c5image.jpg,Eastbound / Lane ends left
197,ConstructionClosure-4a1a2fdc-2a02-4c73-ac7d-6025f7bab70c,5e3c3158bee8110051d52bd7,jpruitt@navjoyinc.com.gwv,2020-02-06T15:31:36.922Z,jpruitt@navjoyinc.com.gwv,2020-02-06T21:06:34.636Z,Cherry Hills Farm Dr,Jackson Pl,Belleview Ave,,,2/6/2020 11:00,2/6/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/7a9ceff1-f654-4817-a18f-687dfd1d8d30image.jpg,Eastbound / Start of closure
197,ConstructionClosure-4a1a2fdc-2a02-4c73-ac7d-6025f7bab70c,5e3c3158bee8110051d52bd7,jpruitt@navjoyinc.com.gwv,2020-02-06T15:31:36.922Z,jpruitt@navjoyinc.com.gwv,2020-02-06T21:06:34.636Z,Cherry Hills Farm Dr,Jackson Pl,Belleview Ave,,,2/6/2020 11:00,2/6/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/ecc5fd85-783c-41c1-810b-6b00d00956d0image.jpg,Eastbound / Flashing arrow board
197,ConstructionClosure-4a1a2fdc-2a02-4c73-ac7d-6025f7bab70c,5e3c3158bee8110051d52bd7,jpruitt@navjoyinc.com.gwv,2020-02-06T15:31:36.922Z,jpruitt@navjoyinc.com.gwv,2020-02-06T21:06:34.636Z,Cherry Hills Farm Dr,Jackson Pl,Belleview Ave,,,2/6/2020 11:00,2/6/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/f42762bf-a246-418c-8c22-435540c877feimage.jpg,Eastbound / Speed Limit 35
197,ConstructionClosure-4a1a2fdc-2a02-4c73-ac7d-6025f7bab70c,5e3c3158bee8110051d52bd7,jpruitt@navjoyinc.com.gwv,2020-02-06T15:31:36.922Z,jpruitt@navjoyinc.com.gwv,2020-02-06T21:06:34.636Z,Cherry Hills Farm Dr,Jackson Pl,Belleview Ave,,,2/6/2020 11:00,2/6/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/cfd2563c-6e7e-4f22-adbb-f825f0efa463image.jpg,Eastbound / End of closure
198,ConstructionClosure-575b04c1-904e-4f0e-8258-2fb84ef8d55f,5e3c319abee8110051d52bd8,jpruitt@navjoyinc.com.gwv,2020-02-06T15:32:42.127Z,jpruitt@navjoyinc.com.gwv,2020-02-06T22:21:22.932Z,Fairfax St,Birch St,Belleview Ave,,,2/6/2020 11:00,2/6/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/35a5f142-3f21-4100-918c-443ebb7acfa1image.jpg,Westbound / Road work ahead
198,ConstructionClosure-575b04c1-904e-4f0e-8258-2fb84ef8d55f,5e3c319abee8110051d52bd8,jpruitt@navjoyinc.com.gwv,2020-02-06T15:32:42.127Z,jpruitt@navjoyinc.com.gwv,2020-02-06T22:21:22.932Z,Fairfax St,Birch St,Belleview Ave,,,2/6/2020 11:00,2/6/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/f50234dd-71ca-4874-a0e0-2cf71fdac308image.jpg,Westbound / Begin fines double in work zone
198,ConstructionClosure-575b04c1-904e-4f0e-8258-2fb84ef8d55f,5e3c319abee8110051d52bd8,jpruitt@navjoyinc.com.gwv,2020-02-06T15:32:42.127Z,jpruitt@navjoyinc.com.gwv,2020-02-06T22:21:22.932Z,Fairfax St,Birch St,Belleview Ave,,,2/6/2020 11:00,2/6/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/ff2218c6-2fe8-49ab-8bb7-87e7b6d81c68image.jpg,Westbound / Speed Limit 35
198,ConstructionClosure-575b04c1-904e-4f0e-8258-2fb84ef8d55f,5e3c319abee8110051d52bd8,jpruitt@navjoyinc.com.gwv,2020-02-06T15:32:42.127Z,jpruitt@navjoyinc.com.gwv,2020-02-06T22:21:22.932Z,Fairfax St,Birch St,Belleview Ave,,,2/6/2020 11:00,2/6/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/6cd66232-d451-470b-acf2-d12d131fe47dimage.jpg,Westbound / Left lane closed ahead
198,ConstructionClosure-575b04c1-904e-4f0e-8258-2fb84ef8d55f,5e3c319abee8110051d52bd8,jpruitt@navjoyinc.com.gwv,2020-02-06T15:32:42.127Z,jpruitt@navjoyinc.com.gwv,2020-02-06T22:21:22.932Z,Fairfax St,Birch St,Belleview Ave,,,2/6/2020 11:00,2/6/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/b1040d1c-f9fb-433c-ae8a-ea7a8543f30aimage.jpg,Westbound / Lane ends left
198,ConstructionClosure-575b04c1-904e-4f0e-8258-2fb84ef8d55f,5e3c319abee8110051d52bd8,jpruitt@navjoyinc.com.gwv,2020-02-06T15:32:42.127Z,jpruitt@navjoyinc.com.gwv,2020-02-06T22:21:22.932Z,Fairfax St,Birch St,Belleview Ave,,,2/6/2020 11:00,2/6/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/7f97924b-02a1-4f2c-a8be-4952ae795986image.jpg,Westbound / Start of closure
198,ConstructionClosure-575b04c1-904e-4f0e-8258-2fb84ef8d55f,5e3c319abee8110051d52bd8,jpruitt@navjoyinc.com.gwv,2020-02-06T15:32:42.127Z,jpruitt@navjoyinc.com.gwv,2020-02-06T22:21:22.932Z,Fairfax St,Birch St,Belleview Ave,,,2/6/2020 11:00,2/6/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/332d1a6a-6d84-427e-8262-a8c66d7e8c6bimage.jpg,Westbound / Flashing arrow board
198,ConstructionClosure-575b04c1-904e-4f0e-8258-2fb84ef8d55f,5e3c319abee8110051d52bd8,jpruitt@navjoyinc.com.gwv,2020-02-06T15:32:42.127Z,jpruitt@navjoyinc.com.gwv,2020-02-06T22:21:22.932Z,Fairfax St,Birch St,Belleview Ave,,,2/6/2020 11:00,2/6/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/b826a1cd-cbd7-498c-89d1-95ea8f779c95image.jpg,Westbound / End of closure
199,ConstructionClosure-615db035-afc5-4ac8-9f99-268dcf263edf,5e3c90b5bee8110051d52bfc,djoslin@navjoyinc.com.gwv,2020-02-06T22:18:29.092Z,djoslin@navjoyinc.com.gwv,2020-02-07T17:20:39.074Z,,,Belleview Ave,,,2/3/2020 11:00,2/3/2020 17:00,,,,,
200,ConstructionClosure-3cf3489c-f18a-4797-8d7a-77b42dbd94cb,5e3d8d91bee8110051d52bff,djoslin@navjoyinc.com.gwv,2020-02-07T16:17:21.563Z,jpruitt@navjoyinc.com.gwv,2020-02-14T22:08:28.746Z,Cherry Hills Farm Dr,Colorado Blvd,Belleview Ave,,,2/14/2020 11:00,2/14/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/6118f560-6915-45f1-b535-3e75a16c18ffimage.jpg,Eastbound / Road work ahead
200,ConstructionClosure-3cf3489c-f18a-4797-8d7a-77b42dbd94cb,5e3d8d91bee8110051d52bff,djoslin@navjoyinc.com.gwv,2020-02-07T16:17:21.563Z,jpruitt@navjoyinc.com.gwv,2020-02-14T22:08:28.746Z,Cherry Hills Farm Dr,Colorado Blvd,Belleview Ave,,,2/14/2020 11:00,2/14/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/e0540a85-887f-4e16-8917-91bc174c99ccimage.jpg,Eastbound / Left lane closed ahead
200,ConstructionClosure-3cf3489c-f18a-4797-8d7a-77b42dbd94cb,5e3d8d91bee8110051d52bff,djoslin@navjoyinc.com.gwv,2020-02-07T16:17:21.563Z,jpruitt@navjoyinc.com.gwv,2020-02-14T22:08:28.746Z,Cherry Hills Farm Dr,Colorado Blvd,Belleview Ave,,,2/14/2020 11:00,2/14/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/a02f6a0d-6733-405f-89b6-42a8091cea90image.jpg,Eastbound / Lane ends left
200,ConstructionClosure-3cf3489c-f18a-4797-8d7a-77b42dbd94cb,5e3d8d91bee8110051d52bff,djoslin@navjoyinc.com.gwv,2020-02-07T16:17:21.563Z,jpruitt@navjoyinc.com.gwv,2020-02-14T22:08:28.746Z,Cherry Hills Farm Dr,Colorado Blvd,Belleview Ave,,,2/14/2020 11:00,2/14/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/c699d761-8f6d-4b41-811d-dece62315e10image.jpg,Eastbound / Start of closure
200,ConstructionClosure-3cf3489c-f18a-4797-8d7a-77b42dbd94cb,5e3d8d91bee8110051d52bff,djoslin@navjoyinc.com.gwv,2020-02-07T16:17:21.563Z,jpruitt@navjoyinc.com.gwv,2020-02-14T22:08:28.746Z,Cherry Hills Farm Dr,Colorado Blvd,Belleview Ave,,,2/14/2020 11:00,2/14/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/68f99dca-697b-4ded-8c6b-306c9b921df4image.jpg,Eastbound / Flashing arrow board
200,ConstructionClosure-3cf3489c-f18a-4797-8d7a-77b42dbd94cb,5e3d8d91bee8110051d52bff,djoslin@navjoyinc.com.gwv,2020-02-07T16:17:21.563Z,jpruitt@navjoyinc.com.gwv,2020-02-14T22:08:28.746Z,Cherry Hills Farm Dr,Colorado Blvd,Belleview Ave,,,2/14/2020 11:00,2/14/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/bc432058-32f0-4e5b-bf73-abe699aa1c62image.jpg,Eastbound / End of closure
201,ConstructionClosure-8a6fca0b-ec55-4d22-ac32-b7710f4d14e2,5e44094bbee8110051d52dff,wfairbank@navjoyinc.com.gwv,2020-02-12T14:18:51.141Z,wfairbank@navjoyinc.com.gwv,2020-02-12T14:18:51.141Z,,,,,,12/19/2019 11:00,12/19/2019 17:00,,,,,
202,ConstructionClosure-a1a84b1d-7575-4f2a-9227-6edf622d2f20,5e440972bee8110051d52e00,wfairbank@navjoyinc.com.gwv,2020-02-12T14:19:30.071Z,djoslin@navjoyinc.com.gwv,2020-02-12T17:03:53.980Z,,,Belleview Ave,,,2/12/2020 11:00,2/12/2020 17:00,,,,,
203,ConstructionClosure-64265f81-bf11-4fc8-9ced-c37817629697,5e443084bee8110051d52e25,djoslin@navjoyinc.com.gwv,2020-02-12T17:06:12.497Z,djoslin@navjoyinc.com.gwv,2020-02-12T17:06:12.497Z,,,Belleview Ave,,,2/10/2020 11:00,2/10/2020 17:00,,,,,
204,ConstructionClosure-911963c2-3616-4bea-ad47-a3515a2ab3d5,5e443100bee8110051d52e26,djoslin@navjoyinc.com.gwv,2020-02-12T17:08:16.102Z,jpruitt@navjoyinc.com.gwv,2020-02-14T21:05:49.581Z,Fairfax St,Dahlia St,Belleview Ave,,,2/14/2020 11:00,2/14/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/ff87990b-d0d7-4b1e-877e-58a81c0c40fcimage.jpg,Westbound / Road work ahead
204,ConstructionClosure-911963c2-3616-4bea-ad47-a3515a2ab3d5,5e443100bee8110051d52e26,djoslin@navjoyinc.com.gwv,2020-02-12T17:08:16.102Z,jpruitt@navjoyinc.com.gwv,2020-02-14T21:05:49.581Z,Fairfax St,Dahlia St,Belleview Ave,,,2/14/2020 11:00,2/14/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/385635d1-9152-423d-8712-f820ad643437image.jpg,Westbound / Left lane closed ahead
204,ConstructionClosure-911963c2-3616-4bea-ad47-a3515a2ab3d5,5e443100bee8110051d52e26,djoslin@navjoyinc.com.gwv,2020-02-12T17:08:16.102Z,jpruitt@navjoyinc.com.gwv,2020-02-14T21:05:49.581Z,Fairfax St,Dahlia St,Belleview Ave,,,2/14/2020 11:00,2/14/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/38aa255e-8115-424c-89c1-86ed3f529da7image.jpg,Westbound / Lane ends left
204,ConstructionClosure-911963c2-3616-4bea-ad47-a3515a2ab3d5,5e443100bee8110051d52e26,djoslin@navjoyinc.com.gwv,2020-02-12T17:08:16.102Z,jpruitt@navjoyinc.com.gwv,2020-02-14T21:05:49.581Z,Fairfax St,Dahlia St,Belleview Ave,,,2/14/2020 11:00,2/14/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/9d651df4-d7d8-494e-b7aa-51d2f80ecd45image.jpg,Westbound / Start of closure
204,ConstructionClosure-911963c2-3616-4bea-ad47-a3515a2ab3d5,5e443100bee8110051d52e26,djoslin@navjoyinc.com.gwv,2020-02-12T17:08:16.102Z,jpruitt@navjoyinc.com.gwv,2020-02-14T21:05:49.581Z,Fairfax St,Dahlia St,Belleview Ave,,,2/14/2020 11:00,2/14/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/4862d093-4c8e-4d7a-824f-388a1b5fbcb2image.jpg,Westbound / Flashing arrow board
204,ConstructionClosure-911963c2-3616-4bea-ad47-a3515a2ab3d5,5e443100bee8110051d52e26,djoslin@navjoyinc.com.gwv,2020-02-12T17:08:16.102Z,jpruitt@navjoyinc.com.gwv,2020-02-14T21:05:49.581Z,Fairfax St,Dahlia St,Belleview Ave,,,2/14/2020 11:00,2/14/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/db3c88d3-2911-4e74-8f5f-f40256d51d64image.jpg,Westbound / End of closure
205,ConstructionClosure-83949880-5565-44cd-bca6-a447f880e6db,5e47078c078e16003ba57796,jpruitt@navjoyinc.com.gwv,2020-02-14T20:48:12.071Z,djoslin@navjoyinc.com.gwv,2020-02-18T17:40:55.733Z,,,Belleview Ave,,,2/18/2020 11:00,2/18/2020 17:00,,,,,
206,ConstructionClosure-c0c5bc1d-937f-426f-a962-98ffc4e51ca7,5e4d6854078e16003ba57858,djoslin@navjoyinc.com.gwv,2020-02-19T16:54:44.538Z,djoslin@navjoyinc.com.gwv,2020-02-20T15:12:30.691Z,,,Belleview Ave,,,2/20/2020 11:00,2/20/2020 17:00,,,,,
207,ConstructionClosure-356339a4-e9cf-429f-bad1-d8f36cf7d78f,5e4ea192f46fe4003bb9b8ac,djoslin@navjoyinc.com.gwv,2020-02-20T15:11:14.824Z,wfairbank@navjoyinc.com.gwv,2020-02-26T15:53:27.912Z,Glenmoor Dr,S Jackson Pl,Belleview Ave,,,2/24/2020 11:00,2/24/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/a18c3d2e-864f-4130-9779-a23890362adbClosure%20Start%20EB%20Glenmoor.jpg,Eastbound / Start of Closure
207,ConstructionClosure-356339a4-e9cf-429f-bad1-d8f36cf7d78f,5e4ea192f46fe4003bb9b8ac,djoslin@navjoyinc.com.gwv,2020-02-20T15:11:14.824Z,wfairbank@navjoyinc.com.gwv,2020-02-26T15:53:27.912Z,Glenmoor Dr,S Jackson Pl,Belleview Ave,,,2/24/2020 11:00,2/24/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/bf84a9df-0d4a-47dc-8690-f789525ab009EB%20Arrow%20Board%20Glenmoor.jpg,Eastbound / Flash Arrow Board
207,ConstructionClosure-356339a4-e9cf-429f-bad1-d8f36cf7d78f,5e4ea192f46fe4003bb9b8ac,djoslin@navjoyinc.com.gwv,2020-02-20T15:11:14.824Z,wfairbank@navjoyinc.com.gwv,2020-02-26T15:53:27.912Z,Glenmoor Dr,S Jackson Pl,Belleview Ave,,,2/24/2020 11:00,2/24/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/9be38764-ba4f-4f61-b10a-378b51e30daaLeft%20Lane%20Ends%20EB%20Glenmoor.jpg,Eastbound / Left Lane Ends
207,ConstructionClosure-356339a4-e9cf-429f-bad1-d8f36cf7d78f,5e4ea192f46fe4003bb9b8ac,djoslin@navjoyinc.com.gwv,2020-02-20T15:11:14.824Z,wfairbank@navjoyinc.com.gwv,2020-02-26T15:53:27.912Z,Glenmoor Dr,S Jackson Pl,Belleview Ave,,,2/24/2020 11:00,2/24/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/53f42fa2-b092-4939-919d-f4b0c239f1a4Closure%20End%20EB%20Glenmoor.jpg,Eastbound / Closure End
208,ConstructionClosure-dd97288b-f75f-4164-86cc-4e85403eb234,5e4ff7ddf46fe4003bb9b8e2,jpruitt@navjoyinc.com.gwv,2020-02-21T15:31:41.156Z,jpruitt@navjoyinc.com.gwv,2020-02-22T03:12:12.258Z,Colorado Blvd,Cherry Hills Farm Dr,Belleview Ave,,,2/21/2020 11:00,2/21/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/b98bae82-f25a-4563-a964-553307044e06image.jpg,Eastbound / Road work ahead
208,ConstructionClosure-dd97288b-f75f-4164-86cc-4e85403eb234,5e4ff7ddf46fe4003bb9b8e2,jpruitt@navjoyinc.com.gwv,2020-02-21T15:31:41.156Z,jpruitt@navjoyinc.com.gwv,2020-02-22T03:12:12.258Z,Colorado Blvd,Cherry Hills Farm Dr,Belleview Ave,,,2/21/2020 11:00,2/21/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/c1198245-46e7-4e3a-9b27-3045a7e45f8eimage.jpg,Eastbound / Left lane closed ahead
